0, 0.843565, 0.367360, 0.391720, 0.023608, 0.334618, -0.930073, 0.151638, 0.019531, 0.420034, 0.003160, -0.907503, 0.583345, 0.000000, 0.000000, 0.000000, 1.000000
1, 0.741147, 0.296168, 0.602483, -0.005325, 0.102237, -0.936755, 0.334721, -0.064593, 0.663512, -0.186481, -0.724552, 0.588262, 0.000000, 0.000000, 0.000000, 1.000000
2, 0.944638, -0.019709, -0.327522, 0.055855, 0.014339, -0.994761, 0.101218, -0.105005, -0.327801, -0.100311, -0.939406, 0.831407, 0.000000, 0.000000, 0.000000, 1.000000
3, 0.744007, 0.586469, 0.320167, -0.093581, 0.567200, -0.807627, 0.161314, -0.185128, 0.353181, 0.061580, -0.933526, 0.637507, 0.000000, 0.000000, 0.000000, 1.000000
4, 0.342171, -0.930024, 0.134070, 0.278134, -0.884235, -0.270431, 0.380783, -0.187491, -0.317881, -0.248842, -0.914893, 0.861564, 0.000000, 0.000000, 0.000000, 1.000000
5, 0.781901, -0.622906, 0.024856, 0.199983, -0.622966, -0.779241, 0.068542, 0.066086, -0.023326, -0.069077, -0.997339, 0.832882, 0.000000, 0.000000, 0.000000, 1.000000
6, 0.972979, -0.223473, 0.058073, -0.276399, -0.163343, -0.488426, 0.857181, -0.072974, -0.163192, -0.843504, -0.511731, 0.878400, 0.000000, 0.000000, 0.000000, 1.000000
7, 0.930346, 0.004550, 0.366655, -0.004809, -0.215411, -0.802410, 0.556539, -0.021600, 0.296740, -0.596756, -0.745539, 0.613729, 0.000000, 0.000000, 0.000000, 1.000000
8, 0.961689, -0.216557, 0.168102, 0.044058, -0.173432, -0.955478, -0.238712, 0.248483, 0.212312, 0.200412, -0.956430, 0.811204, 0.000000, 0.000000, 0.000000, 1.000000
9, 0.994364, 0.017973, -0.104484, -0.211619, -0.019509, -0.937676, -0.346962, 0.171767, -0.104208, 0.347045, -0.932041, 0.736398, 0.000000, 0.000000, 0.000000, 1.000000
10, 0.870739, -0.374649, -0.318513, 0.166528, -0.427970, -0.896367, -0.115621, 0.109275, -0.242187, 0.236990, -0.940841, 0.756642, 0.000000, 0.000000, 0.000000, 1.000000
11, 0.984415, -0.159756, 0.073521, 0.056085, -0.156460, -0.986486, -0.048631, 0.029388, 0.080297, 0.036370, -0.996107, 0.626771, 0.000000, 0.000000, 0.000000, 1.000000
12, -0.983624, 0.022471, 0.178827, 0.321306, 0.096901, 0.902528, 0.419587, -0.309702, -0.151967, 0.430044, -0.889926, 0.624381, 0.000000, 0.000000, 0.000000, 1.000000
13, -0.996013, -0.049862, 0.073970, 0.338568, -0.048184, 0.998543, 0.024293, -0.158438, -0.075074, 0.020632, -0.996965, 0.786457, 0.000000, 0.000000, 0.000000, 1.000000
14, -0.811126, -0.565296, 0.150047, 0.051343, -0.521063, 0.814972, 0.253603, -0.039988, -0.265645, 0.127520, -0.955600, 0.890648, 0.000000, 0.000000, 0.000000, 1.000000
15, -0.750048, -0.660198, 0.039590, -0.080356, -0.620007, 0.722703, 0.305437, -0.071461, -0.230261, 0.204546, -0.951389, 0.780658, 0.000000, 0.000000, 0.000000, 1.000000
16, -0.334025, -0.900433, 0.278652, -0.115232, -0.853370, 0.414431, 0.316237, -0.095183, -0.400233, -0.132162, -0.906834, 0.879299, 0.000000, 0.000000, 0.000000, 1.000000
17, -0.403635, -0.882289, -0.242165, 0.133207, -0.913971, 0.376787, 0.150626, -0.027780, -0.041651, 0.282130, -0.958472, 0.797491, 0.000000, 0.000000, 0.000000, 1.000000
18, 0.870938, -0.349905, -0.345011, -0.123159, -0.343965, -0.935525, 0.080499, 0.059256, -0.350934, 0.048562, -0.935140, 0.731558, 0.000000, 0.000000, 0.000000, 1.000000
19, 0.767240, -0.616562, -0.176619, -0.154159, -0.527435, -0.763238, 0.373201, 0.006094, -0.364904, -0.193179, -0.910784, 0.718650, 0.000000, 0.000000, 0.000000, 1.000000
