0, 0.901248, 0.389262, -0.190335, -0.174895, 0.415011, -0.901747, 0.120903, -0.007502, -0.124571, -0.187955, -0.974246, 0.700149, 0.000000, 0.000000, 0.000000, 1.000000
1, 0.899181, 0.358601, -0.250757, -0.084528, 0.394240, -0.912561, 0.108661, 0.020911, -0.189865, -0.196564, -0.961932, 0.720740, 0.000000, 0.000000, 0.000000, 1.000000
2, 0.607132, -0.690265, -0.393605, 0.030660, -0.583518, -0.723533, 0.368790, -0.018442, -0.539349, 0.005772, -0.842062, 0.718017, 0.000000, 0.000000, 0.000000, 1.000000
3, 0.719548, -0.351220, -0.599078, 0.182076, -0.345964, -0.929298, 0.129283, 0.223656, -0.602129, 0.114234, -0.790185, 0.564994, 0.000000, 0.000000, 0.000000, 1.000000
4, 0.942839, -0.012251, -0.333022, -0.124762, 0.256507, -0.611271, 0.748700, -0.188749, -0.212739, -0.791326, -0.573188, 0.813545, 0.000000, 0.000000, 0.000000, 1.000000
5, 0.190476, -0.974702, 0.116944, 0.094059, -0.669945, -0.041989, 0.741222, -0.039454, -0.717560, -0.219531, -0.660995, 0.845672, 0.000000, 0.000000, 0.000000, 1.000000
6, -0.357744, -0.860219, 0.363376, 0.103874, -0.361281, 0.486324, 0.795591, -0.126046, -0.861101, 0.153337, -0.484760, 0.724925, 0.000000, 0.000000, 0.000000, 1.000000
7, -0.494476, -0.824918, 0.273867, 0.095390, -0.869125, 0.473133, -0.144106, -0.067771, -0.010700, -0.309282, -0.950910, 0.823518, 0.000000, 0.000000, 0.000000, 1.000000
8, 0.911631, -0.332410, 0.241728, -0.124138, -0.370307, -0.919461, 0.132153, 0.061942, 0.178331, -0.209989, -0.961303, 0.646006, 0.000000, 0.000000, 0.000000, 1.000000
9, -0.969007, 0.054783, -0.240884, 0.254577, 0.103136, 0.975769, -0.192973, -0.249059, 0.224475, -0.211836, -0.951176, 0.737633, 0.000000, 0.000000, 0.000000, 1.000000
10, -0.898547, 0.381296, -0.217315, 0.091789, 0.047173, 0.576202, 0.815945, -0.221041, 0.436334, 0.722914, -0.535732, 0.392363, 0.000000, 0.000000, 0.000000, 1.000000
11, -0.421755, 0.895178, -0.144148, -0.038692, 0.801675, 0.442428, 0.401963, -0.316153, 0.423604, 0.053970, -0.904238, 0.609572, 0.000000, 0.000000, 0.000000, 1.000000
12, -0.875775, -0.298961, -0.379000, 0.309395, -0.378805, 0.912285, 0.155699, -0.099232, 0.299208, 0.279925, -0.912204, 0.675633, 0.000000, 0.000000, 0.000000, 1.000000
13, 0.826908, 0.539677, -0.158023, -0.143454, 0.519525, -0.840716, -0.152610, -0.120962, -0.215213, 0.044098, -0.975571, 0.685083, 0.000000, 0.000000, 0.000000, 1.000000
14, 0.862591, -0.241005, -0.444807, 0.049323, -0.320935, -0.940351, -0.112872, 0.019775, -0.391072, 0.240117, -0.888486, 0.619904, 0.000000, 0.000000, 0.000000, 1.000000
15, 0.923224, -0.025412, -0.383421, 0.092669, 0.237270, -0.747173, 0.620834, 0.049284, -0.302259, -0.664144, -0.683778, 0.948308, 0.000000, 0.000000, 0.000000, 1.000000
16, 0.865719, 0.181243, -0.466564, 0.019351, 0.194830, -0.980644, -0.019435, 0.048626, -0.461055, -0.074076, -0.884274, 0.723713, 0.000000, 0.000000, 0.000000, 1.000000
17, 0.608467, -0.013687, -0.793461, 0.281925, -0.060687, -0.997726, -0.029327, 0.332360, -0.791256, 0.065997, -0.607914, 0.902615, 0.000000, 0.000000, 0.000000, 1.000000
18, 0.637191, 0.750004, -0.177433, -0.176936, 0.765933, -0.590652, 0.253923, -0.259804, 0.085641, -0.297699, -0.950811, 0.811962, 0.000000, 0.000000, 0.000000, 1.000000
19, 0.826300, 0.351087, -0.440416, 0.029672, 0.277622, -0.934240, -0.223880, -0.106759, -0.490055, 0.062723, -0.869432, 0.798829, 0.000000, 0.000000, 0.000000, 1.000000
20, 0.434940, -0.268448, -0.859513, 0.183156, 0.131738, -0.925286, 0.355655, -0.059792, -0.890770, -0.267919, -0.367080, 0.796879, 0.000000, 0.000000, 0.000000, 1.000000
21, 0.561103, 0.730262, -0.389720, -0.103169, 0.824071, -0.537139, 0.179967, -0.232599, -0.077911, -0.422137, -0.903178, 0.777451, 0.000000, 0.000000, 0.000000, 1.000000
0, 0.987452, 0.047874, -0.150490, -0.178107, 0.022936, -0.986315, -0.163268, 0.214124, -0.156247, 0.157768, -0.975036, 0.667040, 0.000000, 0.000000, 0.000000, 1.000000
1, 0.002651, -0.997288, 0.073550, 0.066862, -0.966228, 0.016397, 0.257167, 0.146437, -0.257675, -0.071748, -0.963564, 0.637310, 0.000000, 0.000000, 0.000000, 1.000000
2, -0.266101, -0.951646, 0.153492, 0.064957, -0.957200, 0.242064, -0.158658, 0.075101, 0.113832, -0.189141, -0.975330, 0.648284, 0.000000, 0.000000, 0.000000, 1.000000
