0, 0.646424, 0.746279, -0.158756, -0.086399, 0.729958, -0.665462, -0.155954, 0.018701, -0.222031, -0.015073, -0.974923, 0.475779, 0.000000, 0.000000, 0.000000, 1.000000
1, 0.477933, -0.806079, -0.349022, 0.049461, -0.867571, -0.495369, -0.043933, 0.190127, -0.137481, 0.323798, -0.936084, 0.380524, 0.000000, 0.000000, 0.000000, 1.000000
2, 0.460243, -0.587533, -0.665568, 0.058926, -0.821069, -0.566836, -0.067397, 0.194684, -0.337670, 0.577497, -0.743288, 0.366430, 0.000000, 0.000000, 0.000000, 1.000000
4, -0.767298, 0.509868, -0.388959, 0.116027, 0.509444, 0.853024, 0.113212, -0.052420, 0.389515, -0.111286, -0.914272, 0.583099, 0.000000, 0.000000, 0.000000, 1.000000
5, -0.442756, 0.852062, -0.279209, -0.006081, 0.842918, 0.289365, -0.453604, -0.024026, -0.305706, -0.436187, -0.846336, 0.749794, 0.000000, 0.000000, 0.000000, 1.000000
6, 0.988903, -0.079009, -0.125809, -0.106280, -0.080566, -0.996722, -0.007329, 0.051450, -0.124818, 0.017384, -0.992027, 0.573998, 0.000000, 0.000000, 0.000000, 1.000000
8, 0.268735, -0.954683, -0.127915, 0.030509, -0.926640, -0.219993, -0.304864, 0.181113, 0.262908, 0.200459, -0.943767, 0.547956, 0.000000, 0.000000, 0.000000, 1.000000
12, -0.715805, -0.689815, 0.108525, 0.110291, -0.696942, 0.696047, -0.172598, -0.019534, 0.043523, -0.199182, -0.978996, 0.567284, 0.000000, 0.000000, 0.000000, 1.000000
13, -0.797969, -0.602465, -0.016785, 0.182401, -0.582238, 0.763385, 0.279718, 0.002667, -0.155707, 0.232979, -0.959936, 0.449061, 0.000000, 0.000000, 0.000000, 1.000000
14, 0.851331, 0.038805, -0.523192, -0.159378, 0.031467, -0.999242, -0.022911, 0.190809, -0.523684, 0.003041, -0.851907, 0.556559, 0.000000, 0.000000, 0.000000, 1.000000
15, 0.763153, -0.472175, 0.441191, -0.133133, -0.177901, -0.809855, -0.559004, 0.151835, 0.621248, 0.348117, -0.702044, 0.377509, 0.000000, 0.000000, 0.000000, 1.000000
