0, -0.495821, -0.154877, -0.854638, 0.154640, 0.440621, -0.892919, -0.093737, -0.025941, 0.748470, 0.422868, -0.510988, -0.084571, -0.384215, 0.167870, 0.352348, 1.021549
1, 0.242135, -0.895318, -0.373974, 0.000545, 0.790463, 0.405557, -0.459317, -0.029688, -0.562870, 0.184268, -0.805895, 0.212486, -0.082333, 0.011778, 0.430595, 0.944146
2, 0.425291, -0.131431, -0.895561, 0.132440, -0.815837, 0.372715, -0.442294, 0.246412, -0.391949, -0.918719, -0.051277, 0.187276, 0.307950, 0.214896, 0.137775, 0.879209
3, -0.359528, -0.672358, -0.647141, 0.154537, 0.849236, 0.051910, -0.525744, -0.030019, -0.387092, 0.738409, -0.552356, 0.217920, -0.032370, -0.259942, 0.347431, 0.919881
4, 0.424930, -0.583510, -0.692163, 0.018853, 0.335363, 0.811641, -0.478523, -0.082485, -0.840952, 0.028677, -0.540582, 0.234585, 0.220260, -0.111295, 0.445998, 0.915396
5, -0.352158, -0.850847, -0.390065, 0.101959, 0.927954, -0.262502, -0.265128, -0.216183, -0.123214, 0.455156, -0.881956, 0.199008, -0.283672, 0.159841, 0.374912, 1.024499
6, -0.204551, 0.121519, -0.971428, 0.119894, -0.718267, -0.692802, 0.064652, 0.183398, 0.665048, -0.711005, -0.229009, -0.085758, 0.005766, 0.585974, 0.163952, 0.954652
7, -0.128962, -0.383873, -0.914449, 0.191842, 0.991542, -0.028926, -0.127703, -0.169770, -0.022601, 0.922942, -0.384405, -0.068397, -0.362992, -0.394642, 0.254492, 1.089117
8, 0.830096, -0.077496, -0.552453, 0.036291, 0.438985, -0.520444, 0.732619, -0.204816, 0.344288, 0.850420, 0.397851, -0.181503, -0.316900, -0.116076, -0.522762, 1.171259
9, -0.733590, 0.093515, -0.673322, 0.263795, 0.586001, -0.415166, -0.696083, 0.128004, 0.344505, 0.904967, -0.249803, -0.012266, -0.207053, -0.256982, 0.227935, 0.975504
10, -0.129427, -0.203141, -0.970678, -0.003120, 0.857991, -0.513905, -0.006828, -0.115113, 0.497358, 0.833481, -0.240873, -0.197125, -0.609620, -0.190610, 0.320868, 1.156079
11, 0.611170, 0.374283, -0.697616, 0.006082, -0.526660, -0.465609, -0.711287, 0.267446, 0.590907, -0.802136, 0.087374, -0.030135, -0.176050, 0.502854, 0.140771, 0.950232
12, 0.645520, -0.034066, -0.763093, 0.120377, -0.712745, 0.332091, -0.617945, 0.142607, -0.274516, -0.942762, -0.190086, 0.167712, 0.286708, 0.324010, 0.228322, 0.894383
0, -0.421215, 0.320435, -0.848550, 0.097293, -0.317843, -0.928410, -0.192966, 0.107821, 0.849587, -0.188333, -0.492945, -0.169579, -0.177107, 0.425207, 0.309954, 1.016990
1, 0.157263, -0.728313, -0.667171, -0.081468, 0.653306, 0.583327, -0.482710, -0.094951, -0.740601, 0.359978, -0.567587, 0.188849, -0.019429, -0.447798, 0.507170, 0.968434
2, -0.497415, -0.483821, -0.720271, 0.294592, 0.861592, -0.372452, -0.344892, -0.143644, 0.101428, 0.792122, -0.602125, 0.086149, -0.462814, -0.321160, 0.247045, 1.074733
3, -0.340309, 0.301807, -0.890604, 0.168365, -0.537580, -0.839626, -0.079246, 0.144374, 0.771675, -0.451756, -0.448018, -0.052604, -0.041746, 0.424419, 0.181691, 0.962507
4, 0.300946, -0.665320, -0.683435, 0.069717, 0.765885, 0.595576, -0.242545, -0.198171, -0.568228, 0.450477, -0.688747, 0.228862, -0.031464, -0.280467, 0.269622, 0.983023
5, 0.120417, -0.732018, -0.670774, 0.036574, 0.982198, 0.186027, -0.026600, -0.203067, -0.144190, 0.655624, -0.741388, 0.051777, -0.354835, -0.430687, 0.346391, 1.065114
6, 0.324316, 0.242298, -0.914536, 0.001165, -0.923980, 0.288975, -0.251110, 0.112244, -0.203334, -0.926187, -0.317600, 0.101869, 0.437316, 0.295415, 0.217057, 0.914187
7, -0.529650, 0.526708, -0.665034, -0.041064, -0.669264, -0.741186, -0.054137, 0.147937, 0.521386, -0.416226, -0.745045, 0.130842, 0.173066, 0.349489, 0.267687, 0.912601
