0, -0.038258, 0.014697, 0.999311, 0.046433, -0.998998, -0.029587, -0.037811, 0.113088, 0.029002, -0.999454, 0.015810, 0.092879, 0.000000, 0.000000, 0.000000, 1.000000
1, -0.055398, 0.133104, 0.989705, 0.039344, -0.998591, -0.000325, -0.055852, 0.138726, -0.007110, -0.991104, 0.132894, 0.123031, 0.000000, 0.000000, 0.000000, 1.000000
2, -0.036319, 0.015888, 0.999365, 0.061037, -0.999245, -0.022754, -0.035953, 0.155010, 0.022162, -0.999616, 0.016698, 0.124874, 0.000000, 0.000000, 0.000000, 1.000000
3, -0.020314, 0.025023, 0.999631, 0.056540, -0.999513, -0.029891, -0.019563, 0.134841, 0.029382, -0.999240, 0.025610, 0.137286, 0.000000, 0.000000, 0.000000, 1.000000
4, -0.006220, -0.010620, 1.000075, 0.062982, -0.999897, -0.021558, -0.006448, 0.150778, 0.021621, -0.999711, -0.010481, 0.144765, 0.000000, 0.000000, 0.000000, 1.000000
5, 0.010473, 0.014941, 0.999984, 0.054587, -0.999832, -0.022825, 0.010812, 0.140611, 0.022979, -0.999627, 0.014696, 0.134165, 0.000000, 0.000000, 0.000000, 1.000000
6, -0.110914, -0.091599, 0.989752, 0.080523, -0.993872, -0.004606, -0.111802, 0.134278, 0.014795, -0.995786, -0.090500, 0.132479, 0.000000, 0.000000, 0.000000, 1.000000
7, -0.050054, 0.001532, 0.998897, 0.062871, -0.998751, -0.017205, -0.050020, 0.142000, 0.017105, -0.999851, 0.002391, 0.139732, 0.000000, 0.000000, 0.000000, 1.000000
8, -0.021121, 0.006369, 0.999908, 0.060184, -0.999800, -0.016137, -0.021017, 0.146663, 0.015997, -0.999850, 0.006706, 0.129284, 0.000000, 0.000000, 0.000000, 1.000000
9, -0.008606, 0.072321, 0.997496, 0.048926, -0.999245, -0.042203, -0.005561, 0.156385, 0.041681, -0.996489, 0.072606, 0.126563, 0.000000, 0.000000, 0.000000, 1.000000
10, -0.042094, 0.034277, 0.998677, 0.066429, -0.999245, 0.004927, -0.042287, 0.126837, -0.006367, -0.999400, 0.034034, 0.128252, 0.000000, 0.000000, 0.000000, 1.000000
0, -0.220521, 0.497312, -0.839224, 0.108484, 0.964040, -0.020563, -0.265445, -0.133550, -0.149168, -0.867357, -0.474912, 0.137141, -0.196207, 0.318928, 0.344890, 0.972480
1, -0.249618, 0.479648, -0.841341, 0.122955, 0.960491, 0.011175, -0.278516, -0.107481, -0.124097, -0.877427, -0.463532, 0.147242, -0.345202, 0.345577, 0.336128, 0.980211
2, -0.425276, 0.373567, -0.824553, -0.009475, 0.885438, -0.017095, -0.464449, -0.004707, -0.187568, -0.927608, -0.323514, 0.132896, -0.191783, 0.456875, 0.454491, 0.931932
3, -0.081889, 0.410334, -0.908362, 0.064584, 0.989827, -0.073275, -0.122479, -0.233610, -0.116888, -0.909098, -0.400188, 0.147768, -0.237184, 0.479167, 0.338151, 0.986590
4, -0.080775, 0.821987, -0.563917, -0.054349, 0.990928, 0.004573, -0.135089, -0.200220, -0.108366, -0.569572, -0.814892, 0.274103, -0.386935, 0.023413, 0.315811, 1.029529
5, -0.340692, 0.932156, -0.122870, -0.152922, 0.939708, 0.332774, -0.080645, -0.191351, -0.034302, -0.142801, -0.989273, 0.208932, -0.180141, -0.297879, 0.276317, 1.046957
6, -0.484648, 0.795623, -0.363856, -0.069246, 0.774186, 0.196449, -0.601779, -0.044296, -0.407163, -0.573297, -0.711176, 0.305927, 0.049670, 0.060347, 0.428286, 0.908394
7, -0.313884, 0.605530, -0.731514, 0.067204, 0.934313, 0.059160, -0.351932, -0.054300, -0.169748, -0.793688, -0.584166, 0.191378, -0.203042, 0.270899, 0.399326, 0.933541
8, -0.139773, 0.596448, -0.790492, -0.023260, 0.987360, 0.022109, -0.157907, -0.086922, -0.076718, -0.802350, -0.592020, 0.258205, -0.297226, 0.269399, 0.338593, 0.929484
9, 0.098625, 0.987527, -0.123084, -0.097316, 0.986946, -0.113085, -0.115857, -0.121348, -0.128273, -0.109939, -0.985751, 0.311079, -0.510975, 0.036749, 0.265995, 1.007572
10, -0.323838, 0.945600, -0.031873, -0.145622, 0.929085, 0.311461, -0.200235, -0.100723, -0.179452, -0.094354, -0.979363, 0.253337, -0.201482, -0.246937, 0.251255, 1.010061
11, -0.249758, -0.435141, -0.865200, 0.330385, 0.939277, -0.326536, -0.106918, -0.259106, -0.235964, -0.839120, 0.490109, 0.208600, 0.040205, 0.410524, -0.049187, 0.896459
12, -0.301897, -0.567390, -0.766308, 0.194044, 0.935911, -0.330001, -0.124376, -0.048396, -0.182277, -0.754512, 0.630467, 0.158159, -0.233189, 0.500304, -0.091650, 0.928090
13, -0.250050, -0.241015, -0.937911, 0.208685, 0.968334, -0.052064, -0.244785, 0.152968, 0.010137, -0.969154, 0.246275, 0.191932, -0.637349, 0.356293, 0.123404, 0.827675
14, -0.208056, 0.600347, -0.772398, 0.109473, 0.969384, 0.020530, -0.245157, -0.072062, -0.131167, -0.799568, -0.586139, 0.233928, -0.255819, 0.287802, 0.302164, 0.934570
